,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
0,ACCIONA ENERGY OCEANIA PTY LTD,Gunning Wind Farm,NSW,567719.0,157700.0,Wind,2014-2015,-34.6905625,149.4270092,True
1,ACCIONA ENERGY OCEANIA PTY LTD,Royalla Solar Farm,ACT,213115.0,59199.0,Solar,2014-2015,-35.4897929,149.1430018,True
2,ACCIONA ENERGY OCEANIA PTY LTD,Waubra Wind Farm,VIC,2461803.0,683834.0,Wind,2014-2015,-37.3946388,143.6386011,True
4,AGL ENERGY LIMITED,Banimboola Hydro,VIC,137094.0,38082.0,Hydro,2014-2015,-36.5335771,147.4603458,True
5,AGL ENERGY LIMITED,Bayswater Power Station,NSW,50275548.0,13965430.0,Black Coal,2014-2015,-32.3925781,150.9490509,False
6,AGL ENERGY LIMITED,Bogong Power Station,VIC,266917.0,74144.0,Hydro,2014-2015,-36.8057885,147.2281158,True
7,AGL ENERGY LIMITED,Burrendong Hydro,NSW,27428.0,7619.0,Hydro,2014-2015,-32.6801776,149.1386215,True
10,AGL ENERGY LIMITED,Copeton Hydro,NSW,139785.0,38829.0,Hydro,2014-2015,-29.8466241,150.8866281,True
11,AGL ENERGY LIMITED,Dartmouth Hydro,VIC,1608089.0,446691.0,Hydro,2014-2015,-36.5324694,147.4961766,True
12,AGL ENERGY LIMITED,Eildon Hydro,VIC,710341.0,197317.0,Hydro,2014-2015,-37.2345677,145.9089916,True
13,AGL ENERGY LIMITED,Glenbawn Hydro,NSW,42254.0,11737.0,Hydro,2014-2015,-32.1080329,150.985732,True
14,AGL ENERGY LIMITED,Glenorchy Landfill Generation,TAS,43117.0,11977.0,Landfill Gas,2014-2015,-42.833056,147.275833,True
19,AGL ENERGY LIMITED,Hobart Landfill Generation,TAS,27374.0,7604.0,Landfill Gas,2014-2015,-42.8826055,147.3257196,True
20,AGL ENERGY LIMITED,Hunter Valley Gas Turbines,NSW,901.0,250.0,Gas,2014-2015,-32.1932173,151.700565,False
21,AGL ENERGY LIMITED,Kincumber Landfill Generation,NSW,14613.0,4059.0,Landfill Gas,2014-2015,-33.4689844,151.3898882,True
22,AGL ENERGY LIMITED,Liddell Power Station,NSW,24864251.0,6906736.0,Black Coal,2014-2015,-32.3715056,150.9773385,False
23,AGL ENERGY LIMITED,Loy Yang Power Station and Mine,VIC,58415084.0,16226412.0,Brown Coal,2014-2015,-38.2537069,146.5756631,False
24,AGL ENERGY LIMITED,Macarthur Wind Farm,VIC,3589748.0,997152.0,Wind,2014-2015,-38.0490795,142.1915163,True
25,AGL ENERGY LIMITED,McKay Creek Hydro,VIC,317552.0,88209.0,Hydro,2014-2015,45.5250549,-123.0049896,True
26,AGL ENERGY LIMITED,Moranbah Power Station,QLD,82912.0,23031.0,Coal Seam Methane,2014-2015,-22.0060858,148.0398332,False
27,AGL ENERGY LIMITED,Nyngan Solar Plant,NSW,33769.0,9380.0,Solar,2014-2015,-31.5662057,147.0707349,True
28,AGL ENERGY LIMITED,Oaklands Hill Wind Farm,VIC,526539.0,146261.0,Wind,2014-2015,-37.683252,142.551115,True
29,AGL ENERGY LIMITED,Rockingham Landfill Generation,WA,77364.0,21490.0,Landfill Gas,2014-2015,-32.2780969,115.7351399,True
30,AGL ENERGY LIMITED,Rubicon Hydro Scheme,VIC,167206.0,46446.0,Hydro,2014-2015,-37.3259849,145.8614196,True
31,AGL ENERGY LIMITED,Shoalhaven Landfill Generation,NSW,19739.0,5483.0,Landfill Gas,2014-2015,-35.0810677,150.4892292,True
33,AGL ENERGY LIMITED,Suncoast Biomass Generation Plant,QLD,3091.0,859.0,Macadamia Nut Shells,2014-2015,-22.575197,144.0847926,True
34,AGL ENERGY LIMITED,Torrens Island Power Station,SA,6057169.0,1682547.0,Gas/Diesel,2014-2015,-34.8065986,138.5231933,False
35,AGL ENERGY LIMITED,Wattle Point Wind Farm,SA,937578.0,260438.0,Wind,2014-2015,-35.1117422,137.7212617,True
36,AGL ENERGY LIMITED,Werribee Biogas Generator,VIC,196824.0,54673.0,Biogas,2014-2015,-37.8997995,144.6641401,True
39,AGL ENERGY LIMITED,Woy Woy Landfill Generation,NSW,31209.0,8669.0,Landfill Gas,2014-2015,-33.4887953,151.3259426,True
40,AGL ENERGY LIMITED,Yarrawonga Hydro,VIC,180662.0,50184.0,Hydro,2014-2015,-36.0260723,146.0003241,True
42,ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Pinjarra Generation Facility,WA,5900732.0,1639092.0,Gas,2014-2015,-32.6462926,115.9464342,False
43,ALCOA AUSTRALIAN HOLDINGS PTY LTD,Alinta Wagerup Generation Facility,WA,637048.0,176958.0,Gas/Diesel,2014-2015,-32.9266817,115.9020851,False
44,ALCOA AUSTRALIAN HOLDINGS PTY LTD,Anglesea Power Station,VIC,4536940.0,1260261.0,Brown Coal,2014-2015,-38.3879685,144.1815487,False
46,ALINTA ENERGY FINANCE PTY LTD,Augusta Power Stations,SA,9524596.0,2645721.0,Brown Coal,2014-2015,-30.0002315,136.2091547,False
47,ALINTA ENERGY FINANCE PTY LTD,Bairnsdale Power Station,VIC,539356.0,149821.0,Gas,2014-2015,-37.8428384,147.563966,False
48,ALINTA ENERGY FINANCE PTY LTD,Braemar Power Station,QLD,7907969.0,2196658.0,Coal Seam Methane,2014-2015,-27.1107842,150.9054673,False
49,ALINTA ENERGY FINANCE PTY LTD,Newman Power Station,WA,832806.0,231335.0,Gas,2014-2015,-23.3574915,119.7303373,False
50,ALINTA ENERGY FINANCE PTY LTD,Port Hedland Power Station,WA,1763554.0,489876.0,Gas,2014-2015,-20.4280016,118.5502998,False
52,APT PIPELINES LIMITED,Emu Downs Wind Farm,WA,913852.0,253848.0,Wind,2014-2015,-30.4756515,115.381241,True
54,ARROW ENERGY HOLDINGS PTY LTD,Braemar 2 Power Station,QLD,9370735.0,2602982.0,Coal Seam Methane,2014-2015,-27.1107842,150.9054673,False
56,ATCO AUSTRALIA PTY. LTD.,Bulwer Island Energy Partnership facility,QLD,,,Gas,2014-2015,-27.41756,153.1295793,False
57,ATCO AUSTRALIA PTY. LTD.,Karratha Power Station,WA,1706994.0,474165.0,Gas,2014-2015,-20.7336955,116.8447057,False
60,AUSTRALIAN CAPITAL EQUITY PTY LIMITED,LGP Belmont Administration & Kalamunda Facility,WA,20.0,6.0,Liquid Fuel,2014-2015,-31.9497631,115.9297417,False
61,AUSTRALIAN CAPITAL EQUITY PTY LIMITED,LGP Canning Vale Facility,WA,2380.0,661.0,Landfill Gas,2014-2015,-32.0887424,115.9177846,True
62,AUSTRALIAN CAPITAL EQUITY PTY LIMITED,LGP Red Hill Facility,WA,91876.0,25521.0,Landfill Gas,2014-2015,-31.8548072,116.0538776,True
63,AUSTRALIAN CAPITAL EQUITY PTY LIMITED,LGP Tamala Park Facility,WA,114770.0,31881.0,Landfill Gas,2014-2015,-31.704321,115.7349162,True
65,AXIA ENERGY AUSTRALIA PTY LTD,Smithfield Power Partnership,NSW,3486738.0,968538.0,Gas,2014-2015,-33.8535722,150.9406861,False
67,BG INTERNATIONAL (AUS) INVESTMENTS PTY LIMITED,Condamine Power Station,QLD,2754361.0,765100.0,Gas,2014-2015,-26.6681504,150.270009,False
69,BHP BILLITON IRON ORE PTY. LTD.,Yarnima Power Station IOP,WA,1652126.0,458924.0,Gas,2014-2015,-23.3435575,119.7109647,False
71,BLUEWATERS POWER 1 PTY LTD,Bluewaters Power 1,WA,6025829.0,1673841.0,Black Coal,2014-2015,-33.3297691,116.2265472,False
73,BLUEWATERS POWER 2 PTY LTD,Bluewaters Power 2,WA,6078158.0,1688377.0,Black Coal,2014-2015,-33.3297691,116.2265472,False
75,BPIH PTY LIMITED,Brookfield District Energy (GX) Pty Ltd,NSW,78204.0,21723.0,Gas,2014-2015,-31.2532183,146.921099,False
79,CAPE BYRON MANAGEMENT PTY LTD,Broadwater Power Plant,NSW,643940.0,178872.0,Bagasse,2014-2015,-29.0145838,153.4300366,True
80,CAPE BYRON MANAGEMENT PTY LTD,Condong Power Plant,NSW,375693.0,104359.0,Bagasse,2014-2015,-28.3117883,153.4363815,True
82,CLARKE ENERGY (AUSTRALIA) PTY. LTD.,Daandine Power Station,QLD,,,Coal Seam Methane,2014-2015,-27.0861935,150.9425679,False
84,CONTRACT POWER AUSTRALIA PTY LTD,FMG Cloud Break Mine Site Power Station,WA,643454.0,178737.0,Diesel,2014-2015,-22.3270529,119.3968821,False
85,CONTRACT POWER AUSTRALIA PTY LTD,Norseman Gold Power Station,WA,50926.0,14146.0,Diesel,2014-2015,-32.1977913,121.7788563,False
87,CS ENERGY LIMITED,Callide A Power Station,QLD,362952.0,100820.0,Black Coal,2014-2015,-24.2927187,150.4933758,False
88,CS ENERGY LIMITED,Callide B Power Station,QLD,12706326.0,3529535.0,Black Coal,2014-2015,-24.2927187,150.4933758,False
89,CS ENERGY LIMITED,Callide C Power Station,QLD,19988727.0,5552424.0,Black Coal,2014-2015,-24.2927187,150.4933758,False
90,CS ENERGY LIMITED,Kogan Creek Power Station,QLD,20633364.0,5731490.0,Black Coal,2014-2015,-26.9146137,150.746994,False
91,CS ENERGY LIMITED,Wivenhoe Power Station,QLD,72877.0,20244.0,Hydro,2014-2015,-27.3724152,152.6320267,True
93,CWF HOLDINGS PTY LTD,Collgar Wind Farm,WA,2566405.0,712890.0,Wind,2014-2015,-31.9509006,115.8496117,True
95,CWP RENEWABLES PTY LTD,Boco Rock Wind Farm Pty Ltd,NSW,751603.0,208779.0,Wind,2014-2015,-36.5769554,149.125867,True
96,CWP RENEWABLES PTY LTD,Taralga Wind Farm Pty Ltd,NSW,265563.0,73768.0,Wind,2014-2015,-34.4237104,149.8258649,True
98,DELTA ELECTRICITY,Brown Mountain Power Station,NSW,48431.0,13453.0,Hydro,2014-2015,-36.6098991,149.4800741,True
99,DELTA ELECTRICITY,Colongra PS,NSW,258467.0,71796.0,Gas,2014-2015,-33.2075171,151.5402519,False
100,DELTA ELECTRICITY,Vales Point Power Station,NSW,24972675.0,6936854.0,Black Coal,2014-2015,-33.1620493,151.5407221,False
102,DIAMANTINA HOLDING COMPANY PTY LIMITED,Diamantina Power Station,QLD,5410680.0,1502967.0,Gas,2014-2015,-20.7830295,139.4829711,False
104,ECOGEN HOLDINGS PTY LTD,Jeeralang Power Station,VIC,79794.0,22165.0,Gas,2014-2015,-38.2750317,146.4254869,False
105,ECOGEN HOLDINGS PTY LTD,Newport Power Station,VIC,342893.0,95248.0,Gas,2014-2015,-37.8411815,144.8944409,False
107,ELECTRICITY GENERATION AND RETAIL CORPORATION,Albany Wind Farm,WA,347600.0,96556.0,Wind,2014-2015,-35.0658656,117.7996621,True
108,ELECTRICITY GENERATION AND RETAIL CORPORATION,Bremer Bay Wind Diesel System,WA,6664.0,1851.0,Wind/Diesel,2014-2015,-34.3979041,119.3763011,False
109,ELECTRICITY GENERATION AND RETAIL CORPORATION,Cockburn Power Station,WA,2369340.0,658150.0,Gas,2014-2015,-32.2003779,115.7740725,False
110,ELECTRICITY GENERATION AND RETAIL CORPORATION,Collie Power Station ,WA,8061797.0,2239388.0,Black Coal,2014-2015,-33.341644,116.2622398,False
111,ELECTRICITY GENERATION AND RETAIL CORPORATION,Coral Bay Wind Diesel System,WA,12118.0,3366.0,Wind/Diesel,2014-2015,-23.1422976,113.7723112,False
112,ELECTRICITY GENERATION AND RETAIL CORPORATION,Denham Wind Farm,WA,6871.0,1909.0,Wind,2014-2015,-25.9299413,113.538149,True
113,ELECTRICITY GENERATION AND RETAIL CORPORATION,Esperance Wind Farm,WA,52851.0,14681.0,Wind,2014-2015,-33.8613953,121.8912724,True
